"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"3910","evm.TU.chromosome_2.1826","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3911","evm.TU.chromosome_2.1821","GO:0050840","extracellular matrix binding",63,3,0.81,0.04039,"Molecular Functions",0.0476190476190476
"3912","evm.TU.chromosome_2.1821","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3913","evm.TU.chromosome_2.1821","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3914","evm.TU.chromosome_2.1823","GO:0050840","extracellular matrix binding",63,3,0.81,0.04039,"Molecular Functions",0.0476190476190476
"3915","evm.TU.chromosome_2.1823","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3916","evm.TU.chromosome_2.1823","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3917","evm.TU.chromosome_2.1822","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3918","evm.TU.chromosome_2.1822","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
"3919","evm.TU.chromosome_2.1822","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3920","evm.TU.chromosome_2.558","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3921","evm.TU.chromosome_2.1433","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3922","evm.TU.chromosome_2.242","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3923","evm.TU.chromosome_2.1702","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3924","evm.TU.chromosome_2.1703","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3925","evm.TU.chromosome_2.1707","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3926","evm.TU.chromosome_2.1708","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3927","evm.TU.chromosome_2.1124","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3928","evm.TU.chromosome_2.1124","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3929","evm.TU.chromosome_2.796","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3930","evm.TU.chromosome_2.793","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3931","evm.TU.chromosome_2.328","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3932","evm.TU.chromosome_2.328","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3933","evm.TU.chromosome_2.698","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3934","evm.TU.chromosome_2.692","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3935","evm.TU.chromosome_2.693","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3936","evm.TU.chromosome_2.693","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3937","evm.TU.chromosome_2.696","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3938","evm.TU.chromosome_2.694","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3939","evm.TU.chromosome_2.694","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3940","evm.TU.chromosome_2.695","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3941","evm.TU.chromosome_2.710","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3942","evm.TU.chromosome_2.710","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3943","evm.TU.chromosome_2.1049","GO:0090729","toxin activity",70,4,0.9,0.01253,"Molecular Functions",0.0571428571428571
"3944","evm.TU.chromosome_2.1815","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3945","evm.TU.chromosome_2.1815","GO:0046332","SMAD binding",62,5,0.8,0.00119,"Molecular Functions",0.0806451612903226
"3946","evm.TU.chromosome_2.1815","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3947","evm.TU.chromosome_2.1813","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3948","evm.TU.chromosome_2.1813","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3949","evm.TU.chromosome_2.2089","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3950","evm.TU.chromosome_2.2089","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3951","evm.TU.chromosome_2.2089","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3952","evm.TU.chromosome_2.721","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3953","evm.TU.chromosome_2.313","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3954","evm.TU.chromosome_2.317","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"3955","evm.TU.chromosome_2.1751","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3956","evm.TU.chromosome_2.1750","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3957","evm.TU.chromosome_2.1179","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3958","evm.TU.chromosome_2.470","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3959","evm.TU.chromosome_2.2035","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3960","evm.TU.chromosome_2.802","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"3961","evm.TU.chromosome_2.855","GO:0043425","bHLH transcription factor binding",19,2,0.24,0.0243,"Molecular Functions",0.105263157894737
"3962","evm.TU.chromosome_2.2034","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3963","evm.TU.chromosome_2.346","GO:0002020","protease binding",123,5,1.58,0.02128,"Molecular Functions",0.040650406504065
"3964","evm.TU.chromosome_2.1722","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3965","evm.TU.chromosome_2.1720","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3966","evm.TU.chromosome_2.1712","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3967","evm.TU.chromosome_2.1685","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3968","evm.TU.chromosome_2.1977","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3969","evm.TU.chromosome_2.1977","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3970","evm.TU.chromosome_2.756","GO:0043425","bHLH transcription factor binding",19,2,0.24,0.0243,"Molecular Functions",0.105263157894737
"3971","evm.TU.chromosome_2.1060","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3972","evm.TU.chromosome_2.1065","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3973","evm.TU.chromosome_2.1065","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3974","evm.TU.chromosome_2.1064","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3975","evm.TU.chromosome_2.1064","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"3976","evm.TU.chromosome_2.2061","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3977","evm.TU.chromosome_2.2062","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3978","evm.TU.chromosome_2.1210","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3979","evm.TU.chromosome_2.1210","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3980","evm.TU.chromosome_2.414","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"3981","evm.TU.chromosome_2.1363","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3982","evm.TU.chromosome_2.1361","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"3983","evm.TU.chromosome_2.684","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3984","evm.TU.chromosome_2.686","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3985","evm.TU.chromosome_2.683","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3986","evm.TU.chromosome_2.683","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3987","evm.TU.chromosome_2.1986","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3988","evm.TU.chromosome_2.1986","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3989","evm.TU.chromosome_2.1987","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3990","evm.TU.chromosome_2.1984","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3991","evm.TU.chromosome_2.1983","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3992","evm.TU.chromosome_2.1980","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3993","evm.TU.chromosome_2.1980","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3994","evm.TU.chromosome_2.490","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3995","evm.TU.chromosome_2.490","GO:0003735","structural constituent of ribosome",168,6,2.16,0.0215,"Molecular Functions",0.0357142857142857
"3996","evm.TU.chromosome_2.1053","GO:0090729","toxin activity",70,4,0.9,0.01253,"Molecular Functions",0.0571428571428571
"3997","evm.TU.chromosome_2.1059","GO:0090729","toxin activity",70,4,0.9,0.01253,"Molecular Functions",0.0571428571428571
"3998","evm.TU.chromosome_2.515","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"3999","evm.TU.chromosome_2.515","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4000","evm.TU.chromosome_2.514","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4001","evm.TU.chromosome_2.514","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4002","evm.TU.chromosome_2.15","GO:0003777","microtubule motor activity",131,5,1.68,0.02703,"Molecular Functions",0.0381679389312977
"4003","evm.TU.chromosome_2.2033","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4004","evm.TU.chromosome_2.768","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"4005","evm.TU.chromosome_2.760","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"4006","evm.TU.chromosome_2.761","GO:0043425","bHLH transcription factor binding",19,2,0.24,0.0243,"Molecular Functions",0.105263157894737
"4007","evm.TU.chromosome_2.761","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"4008","evm.TU.chromosome_2.766","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"4009","evm.TU.chromosome_2.766","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"4010","evm.TU.chromosome_2.207","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"4011","evm.TU.chromosome_2.1573","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4012","evm.TU.chromosome_2.1573","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4013","evm.TU.chromosome_2.1575","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4014","evm.TU.chromosome_2.1574","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4015","evm.TU.chromosome_2.1574","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4016","evm.TU.chromosome_2.1579","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4017","evm.TU.chromosome_2.598","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4018","evm.TU.chromosome_2.655","GO:0051015","actin filament binding",139,5,1.78,0.03368,"Molecular Functions",0.0359712230215827
"4019","evm.TU.chromosome_2.651","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4020","evm.TU.chromosome_2.651","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4021","evm.TU.chromosome_2.361","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"4022","evm.TU.chromosome_2.164","GO:0005164","tumor necrosis factor receptor binding",140,5,1.8,0.03457,"Molecular Functions",0.0357142857142857
"4023","evm.TU.chromosome_2.167","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"4024","evm.TU.chromosome_2.1953","GO:0005201","extracellular matrix structural constituent",339,17,4.35,6e-06,"Molecular Functions",0.0501474926253687
"4025","evm.TU.chromosome_2.469","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4026","evm.TU.chromosome_2.871","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4027","evm.TU.chromosome_2.871","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4028","evm.TU.chromosome_2.1336","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4029","evm.TU.chromosome_2.1336","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
"4030","evm.TU.chromosome_2.1852","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"4031","evm.TU.chromosome_2.1854","GO:0050840","extracellular matrix binding",63,3,0.81,0.04039,"Molecular Functions",0.0476190476190476
"4032","evm.TU.chromosome_2.1855","GO:0050840","extracellular matrix binding",63,3,0.81,0.04039,"Molecular Functions",0.0476190476190476
"4033","evm.TU.chromosome_2.985","GO:0046982","protein heterodimerization activity",465,12,5.97,0.01735,"Molecular Functions",0.0258064516129032
"4034","evm.TU.chromosome_2.1669","GO:0005509","calcium ion binding",1711,31,21.96,0.03167,"Molecular Functions",0.0181180596142607
