"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","mRNA_log2FoldChange","mRNA_padj","mRNA_DE","mRNA_comparison","miRNA_log2FoldChange","miRNA_padj","miRNA_DE","miRNA_comparison","NCBI_Description","Swiss.Prot_Description","score","energy","query_similar","subject_similar","total_bp_shared","GO_Swiss.Prot","GO_Trembl","direction"
"389","evm.TU.chromosome_13.1876","GO:0003993","acid phosphatase activity",25,1,0.04,0.00267,"Molecular Functions",1,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.26354399904093,0.0091764634704589,"Y","TP0_v_TP7_amb",-2.08402257311384,0.00892865157717894,"Y","TP0_v_TP7_amb","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"390","evm.TU.chromosome_13.1876","GO:0003993","acid phosphatase activity",25,1,0.04,0.00267,"Molecular Functions",2,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.26354399904093,0.0091764634704589,"Y","TP0_v_TP7_amb",-1.80788972364058,0.0137215116746026,"Y","TP0_v_TP5_heat","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"391","evm.TU.chromosome_13.1876","GO:0003993","acid phosphatase activity",25,1,0.04,0.00267,"Molecular Functions",3,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.12795605309866,0.0120913480328809,"Y","TP0_v_TP5_heat",-2.08402257311384,0.00892865157717894,"Y","TP0_v_TP7_amb","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"392","evm.TU.chromosome_13.1876","GO:0003993","acid phosphatase activity",25,1,0.04,0.00267,"Molecular Functions",4,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.12795605309866,0.0120913480328809,"Y","TP0_v_TP5_heat",-1.80788972364058,0.0137215116746026,"Y","TP0_v_TP5_heat","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"393","evm.TU.chromosome_13.1876","GO:0046872","metal ion binding",6407,9,11.2,0.01857,"Molecular Functions",1,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.26354399904093,0.0091764634704589,"Y","TP0_v_TP7_amb",-2.08402257311384,0.00892865157717894,"Y","TP0_v_TP7_amb","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"394","evm.TU.chromosome_13.1876","GO:0046872","metal ion binding",6407,9,11.2,0.01857,"Molecular Functions",2,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.26354399904093,0.0091764634704589,"Y","TP0_v_TP7_amb",-1.80788972364058,0.0137215116746026,"Y","TP0_v_TP5_heat","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"395","evm.TU.chromosome_13.1876","GO:0046872","metal ion binding",6407,9,11.2,0.01857,"Molecular Functions",3,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.12795605309866,0.0120913480328809,"Y","TP0_v_TP5_heat",-2.08402257311384,0.00892865157717894,"Y","TP0_v_TP7_amb","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"396","evm.TU.chromosome_13.1876","GO:0046872","metal ion binding",6407,9,11.2,0.01857,"Molecular Functions",4,"Cluster_2003",0.524244827668993,0.0212150639785613,0.451796747709014,-1.12795605309866,0.0120913480328809,"Y","TP0_v_TP5_heat",-1.80788972364058,0.0137215116746026,"Y","TP0_v_TP5_heat","acid phosphatase type 7-like isoform X2 [Orbicella faveolata]","Acid phosphatase type 7 OS=Danio rerio GN=acp7 PE=2 SV=1",151,-22.39,"65.00%","75.00%",20,"GO:0005576; GO:0003993; GO:0046872","GO:0003993; GO:0046872","Positive"
"397","evm.TU.chromosome_13.3239","GO:0003779","actin binding",355,3,0.62,7.9e-06,"Molecular Functions",173,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.11084246984522,0.00796731911550886,"Y","TP0_v_TP7_amb","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"398","evm.TU.chromosome_13.3239","GO:0003779","actin binding",355,3,0.62,7.9e-06,"Molecular Functions",174,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-1.91604663132552,0.0039771918208008,"Y","TP0_v_TP5_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"399","evm.TU.chromosome_13.3239","GO:0003779","actin binding",355,3,0.62,7.9e-06,"Molecular Functions",175,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.29617526735665,0.00012330016261007,"Y","TP0_v_TP7_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"400","evm.TU.chromosome_13.3239","GO:0045296","cadherin binding",127,2,0.22,8.7e-05,"Molecular Functions",173,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.11084246984522,0.00796731911550886,"Y","TP0_v_TP7_amb","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"401","evm.TU.chromosome_13.3239","GO:0045296","cadherin binding",127,2,0.22,8.7e-05,"Molecular Functions",174,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-1.91604663132552,0.0039771918208008,"Y","TP0_v_TP5_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"402","evm.TU.chromosome_13.3239","GO:0045296","cadherin binding",127,2,0.22,8.7e-05,"Molecular Functions",175,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.29617526735665,0.00012330016261007,"Y","TP0_v_TP7_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"403","evm.TU.chromosome_13.3239","GO:0005509","calcium ion binding",1711,3,2.99,0.00081,"Molecular Functions",173,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.11084246984522,0.00796731911550886,"Y","TP0_v_TP7_amb","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"404","evm.TU.chromosome_13.3239","GO:0005509","calcium ion binding",1711,3,2.99,0.00081,"Molecular Functions",174,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-1.91604663132552,0.0039771918208008,"Y","TP0_v_TP5_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"405","evm.TU.chromosome_13.3239","GO:0005509","calcium ion binding",1711,3,2.99,0.00081,"Molecular Functions",175,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.29617526735665,0.00012330016261007,"Y","TP0_v_TP7_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"406","evm.TU.chromosome_13.3239","GO:0005516","calmodulin binding",154,1,0.27,0.01631,"Molecular Functions",173,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.11084246984522,0.00796731911550886,"Y","TP0_v_TP7_amb","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"407","evm.TU.chromosome_13.3239","GO:0005516","calmodulin binding",154,1,0.27,0.01631,"Molecular Functions",174,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-1.91604663132552,0.0039771918208008,"Y","TP0_v_TP5_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"408","evm.TU.chromosome_13.3239","GO:0005516","calmodulin binding",154,1,0.27,0.01631,"Molecular Functions",175,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.29617526735665,0.00012330016261007,"Y","TP0_v_TP7_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"409","evm.TU.chromosome_13.3239","GO:0046982","protein heterodimerization activity",465,2,0.81,0.00115,"Molecular Functions",173,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.11084246984522,0.00796731911550886,"Y","TP0_v_TP7_amb","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"410","evm.TU.chromosome_13.3239","GO:0046982","protein heterodimerization activity",465,2,0.81,0.00115,"Molecular Functions",174,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-1.91604663132552,0.0039771918208008,"Y","TP0_v_TP5_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"411","evm.TU.chromosome_13.3239","GO:0046982","protein heterodimerization activity",465,2,0.81,0.00115,"Molecular Functions",175,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.29617526735665,0.00012330016261007,"Y","TP0_v_TP7_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"412","evm.TU.chromosome_13.3239","GO:0030507","spectrin binding",27,1,0.05,0.00288,"Molecular Functions",173,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.11084246984522,0.00796731911550886,"Y","TP0_v_TP7_amb","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"413","evm.TU.chromosome_13.3239","GO:0030507","spectrin binding",27,1,0.05,0.00288,"Molecular Functions",174,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-1.91604663132552,0.0039771918208008,"Y","TP0_v_TP5_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"414","evm.TU.chromosome_13.3239","GO:0030507","spectrin binding",27,1,0.05,0.00288,"Molecular Functions",175,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.29617526735665,0.00012330016261007,"Y","TP0_v_TP7_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"415","evm.TU.chromosome_13.3239","GO:0019905","syntaxin binding",63,1,0.11,0.0067,"Molecular Functions",173,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-2.11084246984522,0.00796731911550886,"Y","TP0_v_TP7_amb","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
"416","evm.TU.chromosome_13.3239","GO:0019905","syntaxin binding",63,1,0.11,0.0067,"Molecular Functions",174,"Cluster_1453",0.435860482988262,0.0621217894735935,0.605355482028094,-0.822846850724907,0.0357187018640523,"Y","TP0_v_TP7_heat",-1.91604663132552,0.0039771918208008,"Y","TP0_v_TP5_heat","spectrin alpha chain, non-erythrocytic 1-like [Orbicella faveolata]","Spectrin alpha chain, non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2",163,-23.01,"71.43%","80.95%",21,"GO:0030863; GO:0032437; GO:0005829; GO:0070062; GO:1903561; GO:0005916; GO:0016328; GO:0016020; GO:0043209; GO:0033270; GO:0005886; GO:0043234; GO:0008091; GO:0030018; GO:0003779; GO:0045296; GO:0005509; GO:0005516; GO:0032403; GO:0046982; GO:0047485; GO:0030507; GO:0019905; GO:0031532; GO:0051693","GO:0005509","Positive"
